LineId,Time,Level,Content,EventId,EventTemplate
13382,Mon Nov 14 17:00:48 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
13383,Mon Nov 14 17:00:48 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
13384,Mon Nov 14 17:00:48 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
13385,Mon Nov 14 17:00:48 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
13386,Mon Nov 14 17:00:48 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
13387,Mon Nov 14 17:00:48 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
13388,Mon Nov 14 17:00:49 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
13389,Mon Nov 14 17:00:49 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
13390,Mon Nov 14 17:00:49 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
13391,Mon Nov 14 17:00:49 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
13392,Mon Nov 14 17:00:49 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
13393,,,script not found or unable to stat,E0,Unparseable Line: <*>
13394,,,script not found or unable to stat,E0,Unparseable Line: <*>
13395,,,script not found or unable to stat,E0,Unparseable Line: <*>
13396,,,script not found or unable to stat,E0,Unparseable Line: <*>
13397,,,script not found or unable to stat,E0,Unparseable Line: <*>
13398,,,script not found or unable to stat,E0,Unparseable Line: <*>
13399,,,script not found or unable to stat,E0,Unparseable Line: <*>
13400,,,script not found or unable to stat,E0,Unparseable Line: <*>
13401,,,script not found or unable to stat,E0,Unparseable Line: <*>
13402,,,script not found or unable to stat,E0,Unparseable Line: <*>
13403,Mon Nov 14 17:00:50 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
13404,Mon Nov 14 17:00:50 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
13405,Mon Nov 14 17:00:51 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
13406,Mon Nov 14 17:00:51 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
13407,Mon Nov 14 17:00:51 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
13408,Mon Nov 14 17:00:51 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
13409,Mon Nov 14 17:00:51 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
13410,Mon Nov 14 17:00:51 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
13411,Mon Nov 14 17:00:51 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
13412,Mon Nov 14 17:00:51 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
13413,Mon Nov 14 17:00:51 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
13414,Mon Nov 14 17:00:51 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
13415,Mon Nov 14 17:00:51 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
13416,Mon Nov 14 17:00:52 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
13417,Mon Nov 14 17:00:52 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
13418,Mon Nov 14 17:00:52 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
13419,Mon Nov 14 17:00:52 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
13420,Mon Nov 14 17:00:52 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
13421,Mon Nov 14 17:00:52 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
13422,Mon Nov 14 17:00:52 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
13423,Mon Nov 14 17:00:52 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
13424,Mon Nov 14 17:00:52 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
13425,,,script not found or unable to stat,E0,Unparseable Line: <*>
13426,Mon Nov 14 17:00:54 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
13427,Mon Nov 14 17:00:55 2005,error,[client 80.92.67.10] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
13434,Mon Nov 14 21:29:26 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/scripts/root.exe,E0,Unknown Event: <*>
13435,Mon Nov 14 21:29:26 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/MSADC,E0,Unknown Event: <*>
13436,Mon Nov 14 21:29:27 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/c,E0,Unknown Event: <*>
13437,Mon Nov 14 21:29:27 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/d,E0,Unknown Event: <*>
13438,Mon Nov 14 21:29:28 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/scripts/..%5c..,E0,Unknown Event: <*>
13439,Mon Nov 14 21:29:28 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/_vti_bin,E0,Unknown Event: <*>
13440,Mon Nov 14 21:29:29 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/_mem_bin,E0,Unknown Event: <*>
13441,Mon Nov 14 21:29:29 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/msadc,E0,Unknown Event: <*>
13442,Mon Nov 14 21:29:30 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/scripts/..\xc1\x1c..,E0,Unknown Event: <*>
13443,Mon Nov 14 21:29:31 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/scripts/..\xc0\xaf..,E0,Unknown Event: <*>
13444,Mon Nov 14 21:29:31 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/scripts/..\xc1\x9c..,E0,Unknown Event: <*>
13445,Mon Nov 14 21:29:33 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/scripts/..%5c..,E0,Unknown Event: <*>
13446,Mon Nov 14 21:29:33 2005,error,[client 211.9.156.77] File does not exist: /var/www/html/scripts/..%2f..,E0,Unknown Event: <*>
13447,Mon Nov 14 21:41:21 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/scripts/root.exe,E0,Unknown Event: <*>
13448,Mon Nov 14 21:41:21 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/MSADC,E0,Unknown Event: <*>
13449,Mon Nov 14 21:41:22 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/c,E0,Unknown Event: <*>
13450,Mon Nov 14 21:41:23 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/d,E0,Unknown Event: <*>
13451,Mon Nov 14 21:41:23 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/scripts/..%5c..,E0,Unknown Event: <*>
13452,Mon Nov 14 21:41:24 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/_vti_bin,E0,Unknown Event: <*>
13453,Mon Nov 14 21:41:24 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/_mem_bin,E0,Unknown Event: <*>
13454,Mon Nov 14 21:41:25 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/msadc,E0,Unknown Event: <*>
13455,Mon Nov 14 21:41:25 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/scripts/..\xc1\x1c..,E0,Unknown Event: <*>
13456,Mon Nov 14 21:41:27 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/scripts/..\xc0\xaf..,E0,Unknown Event: <*>
13457,Mon Nov 14 21:41:27 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/scripts/..\xc1\x9c..,E0,Unknown Event: <*>
13458,Mon Nov 14 21:41:29 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/scripts/..%5c..,E0,Unknown Event: <*>
13459,Mon Nov 14 21:41:29 2005,error,[client 219.77.36.81] File does not exist: /var/www/html/scripts/..%2f..,E0,Unknown Event: <*>
13474,Tue Nov 15 04:47:56 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
13483,Tue Nov 15 04:51:36 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
13500,Tue Nov 15 04:58:00 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
13518,Tue Nov 15 12:34:15 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
13524,Tue Nov 15 12:36:29 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
13528,Tue Nov 15 12:40:40 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
13556,Tue Nov 15 12:48:06 2005,error,mod_jk child init 1 0,E0,Unknown Event: <*>
13586,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
13587,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
13588,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
13589,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
13595,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
13600,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
13604,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cp,E0,Unknown Event: <*>
13605,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cp,E0,Unknown Event: <*>
13606,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
13607,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13608,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/perl,E0,Unknown Event: <*>
13609,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
13610,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
13611,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13612,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13613,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
13614,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
13615,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/perl,E0,Unknown Event: <*>
13616,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13617,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
13618,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
13619,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13620,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cp,E0,Unknown Event: <*>
13621,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/perl,E0,Unknown Event: <*>
13622,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13623,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
13624,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
13625,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13626,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cp,E0,Unknown Event: <*>
13627,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/perl,E0,Unknown Event: <*>
13628,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13629,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
13630,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
13631,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
13632,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13633,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cp,E0,Unknown Event: <*>
13634,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13635,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/perl,E0,Unknown Event: <*>
13636,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
13638,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
13639,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
13640,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
13641,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cp,E0,Unknown Event: <*>
13642,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13643,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/perl,E0,Unknown Event: <*>
13644,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13645,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
13647,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
13648,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
13649,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13650,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cp,E0,Unknown Event: <*>
13651,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/perl,E0,Unknown Event: <*>
13652,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13653,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
13655,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
13656,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
13657,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
13658,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13659,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cp,E0,Unknown Event: <*>
13660,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/perl,E0,Unknown Event: <*>
13661,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13662,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
13664,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
13665,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
13666,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
13667,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cp,E0,Unknown Event: <*>
13668,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13669,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
13670,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/perl,E0,Unknown Event: <*>
13671,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
13673,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
13674,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
13675,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/cgi,E0,Unknown Event: <*>
13676,Tue Nov 15 12:48:08 2005,error,[client 201.6.53.88] File does not exist: /var/www/html/stat-cgi,E0,Unknown Event: <*>
